code,constituency,region,usual_residents,male_no,male_per,female_no,female_per,livinginhousehold_no,livinginhousehold_per,livingcommunally_no,livingcommunally_per,density,age0to4,age0to4_per,age5to7,age5to7_per,age8to9,age8to9_per,age10to14,age10to14_per,age15,age15_per,age16to17,age16to17_per,age18to19,age18to19_per,age20to24,age20to24_per,age25to29,age25to29_per,age30to44,age30to44_per,age45to59,age45to59_per,age60to64,age60to64_per,age65to74,age65to74_per,age75to84,age75to84_per,age85to89,age85to89_per,age90andover,age90andover_per,meanage,medianage,noqualifications,level1qualifications,level2qualifications,apprenticeship,level3qualifications,level4qualificationsandabove,otherqualifications,ab,c1,c2,de,birth_uk_no,birth_uk_per,birth_ireland_no,birth_ireland_per,birth_eu_no,birth_eu_per,birth_noneuno,birth_noneu_per,ethn_white_no,ethn_white_pre,ethn_mixed_no,ethn_mixed_pre,ethn_asian_no,ethn_asian_per,ethn_black_no,ethn_black_pre,ethn_other_no,ethn_other_pre,religion_total_no,religion_total_per,christian_no,christian_per,buddhist_no,buddhist_per,hindu_no,hindu_per,jewish_no,jewish_per,muslim_no,muslin_per,sikh_no,sikh_per,other_rel_no,other_rel_per,no_rel_no,no_rel_per,rel_dk_no,rel_dk_per,mainlang_english,notenglish_speakverywell,notenglish_speakwell,notenglish_speakwell_vwell,notenglish_notspeakwell,notenglish_notspeak,mar_single_no,mar_single_per,mar_married_no,mar_married_per,mar_civilpartnership_no,mar_civilpartnership_per,mar_separated_no,mar_separated_per,mar_divorced,mar_divorced_per,mar_widowed_no,mar_widowed_per,livingincouple_no,livingincouple_per,livingalone_no,livingalone_per,verygoodhealth,goodhealth,fairhealth,badhealth,verybadhealth,disabilitybenefit_anydisabling,incomesupport_peopleclaimingb,incomesupport_averageweeklypa,jsa_total,total_esa,incapacity_peopleclaimingbenef,incapacity_averageweeklypaymen,uc_notinemploymentmarch17,uc_inemploymentmarch17,uc_totalmarch17,housingbenefit_meanofweeklya,housingbenefitclaimantsnov1,agricultureforestryfishing,miningquarryingutilitiesb,manufacturingc_per,constructionf_per,motortradespartg_per,wholesalepartg_per,retailpartg_per,transportstorageincpostal,accommodationfoodservicesi,informationcommunicationj_,financialinsurancek_per,propertyl_per,professionalscientifictechn,businessadministrationsuppor,publicadministrationdefence,educationp_per,healthq_per,artsentertainmentrecreation,totalemployees,employees_pub,employees_priv,numberofjobs,medianannualgrosspay,annualpercentagechangemedia,meanannualgrosspay,annualpercentagechangemean,cmdi,cmdid
E14000546,Bassetlaw,East Midlands,103808,51375,49.5,52433,50.5,101397,97.699997,2411,2.3,2.2,5725,5.5,3316,3.2,2093,2,6207,6,1282,1.2,2799,2.7,2451,2.4000001,5644,5.4000001,5639,5.4000001,19964,19.200001,22182,21.4,7288,7,10500,10.1,6331,6.0999999,1615,1.6,772,0.69999999,41.400002,43,24503,12475,14073,3540,9572,16900,4122,5006,8197,7964,10252,98869,95.199997,285,0.30000001,2617,2.5,2037,2,101131,97.400002,920,0.89999998,1118,1.1,459,0.40000001,180,0.2,74964,72.199997,73503,70.800003,180,0.2,246,0.2,42,0,544,0.5,119,0.1,330,0.30000001,21772,21,7072,6.8000002,97639,810,1098,,704,135,24441,28.700001,42983,50.5,178,0.2,2163,2.5,8587,10.1,6833,8,52638,63.5,30235,36.5,44382,35898,16423,5529,1576,6030,1040,71.959999,710,4340,190,85.900002,328,228,557,72.660004,6735,0.30000001,2.4000001,19,4.8000002,1.7,3.5999999,14.3,5.3000002,4.8000002,1.4,1.2,1.2,5.3000002,7.0999999,3.5999999,8.3000002,14.3,3.5999999,42076,7258,34818,35000,21009,3.4000001,24462,5.8000002,15185.474,5.1927404
E14000547,Bath,South West,88859,43535,49,45324,51,84251,94.800003,4608,5.1999998,31,4411,5,2438,2.7,1570,1.8,4123,4.5999999,898,1,1783,2,4879,5.5,11716,13.2,6280,7.0999999,16642,18.700001,15368,17.299999,4606,5.1999998,6739,7.5999999,4994,5.5999999,1575,1.8,837,0.89999998,38.400002,36,10510,6515,9111,2032,15325,28622,3304,9172,9860,4004,5036,76623,86.199997,549,0.60000002,4231,4.8000002,7456,8.3999996,81442,91.699997,2034,2.3,3725,4.1999998,1071,1.2,587,0.69999999,48351,54.400002,45453,51.200001,688,0.80000001,418,0.5,182,0.2,958,1.1,85,0.1,567,0.60000002,32826,36.900002,7682,8.6000004,80267,2992,2322,,564,116,35281,46.799999,28236,37.400002,203,0.30000001,1192,1.6,5992,7.9000001,4515,6,35376,49.799999,35617,50.200001,46408,28779,10008,2881,783,2780,540,72.599998,230,2390,160,86.279999,1171,696,1872,101.05,5041,0,1.8,2.7,2.3,1.1,1.5,12.7,1.8,10.9,5.5,3.5999999,2.3,10.9,3.2,1.5,14.5,20,4.5,55014,10662,44351,35000,,,33540,4.5,22663.078,7.3552709
E14000548,Batley & Spen,Yorkshire and The Humber,107899,53257,49.400002,54642,50.599998,107177,99.300003,722,0.69999999,19.700001,7685,7.0999999,4215,3.9000001,2676,2.5,6992,6.5,1508,1.4,2731,2.5,2586,2.4000001,6799,6.3000002,7500,7,22730,21.1,20028,18.6,6585,6.0999999,8803,8.1999998,5145,4.8000002,1234,1.1,682,0.60000002,37.900002,37,24285,12576,13240,4224,9838,16302,4358,5247,9426,7669,10815,97293,90.199997,280,0.30000001,1430,1.3,8896,8.1999998,83940,77.800003,1434,1.3,21816,20.200001,445,0.40000001,264,0.2,79345,73.5,57842,53.599998,177,0.2,416,0.40000001,42,0,20257,18.799999,334,0.30000001,277,0.30000001,22129,20.5,6425,6,93544,3425,3147,,2548,513,26211,30.9,42339,49.900002,168,0.2,2487,2.9000001,7808,9.1999998,5810,6.8000002,51423,61.099998,32695,38.900002,48882,37585,15150,4985,1297,5020,1300,72.470001,940,4480,120,84.25,560,315,873,72.199997,7874,0,0.60000002,17.5,7.5,2.2,4.4000001,12.5,3.0999999,5.5999999,2,1.5,0.89999998,5,8.6999998,1.5,10,15,2.5,40007,6563,33444,41000,21305,3.5,23966,2.2,13035.992,4.5131044
E14000549,Battersea,London,106709,52173,48.900002,54536,51.099998,106293,99.599998,416,0.40000001,103.8,7370,6.9000001,2965,2.8,1577,1.5,3778,3.5,654,0.60000002,1330,1.2,1354,1.3,8274,7.8000002,19146,17.9,33882,31.799999,14448,13.5,3515,3.3,4769,4.5,2666,2.5,638,0.60000002,343,0.30000001,34.200001,32,9631,5465,7049,823,7993,51861,7543,19219,13252,3750,5813,69877,65.5,2125,2,10516,9.8999996,24191,22.700001,78414,73.5,5377,5,7555,7.0999999,13060,12.2,2303,2.2,67786,63.5,58749,55.099998,809,0.80000001,1182,1.1,507,0.5,5918,5.5,198,0.2,423,0.40000001,30339,28.4,8584,8,85651,9216,5339,,1504,213,52292,57.900002,26304,29.1,612,0.69999999,2338,2.5999999,5945,6.5999999,2874,3.2,38665,43,51284,57,63349,30849,8778,2813,920,2950,970,68.360001,900,3030,110,88.239998,336,197,539,132.36,8700,0,1.1,1.9,3.2,1,6.4000001,12.8,4.8000002,9.6000004,4.8000002,1.3,3.2,12.8,10.7,6.4000001,8.5,6.4000001,5.3000002,46891,5154,41737,41000,36574,-3.0999999,47333,-10.7,17108.621,5.7247467
E14000550,Beaconsfield,South East,99387,48095,48.400002,51292,51.599998,98148,98.800003,1239,1.2,5.5999999,5868,5.9000001,3456,3.5,2201,2.2,5971,6,1213,1.2,2506,2.5,1963,2,4421,4.4000001,4936,5,19313,19.4,21540,21.700001,6466,6.5,9898,10,6853,6.9000001,1805,1.8,977,1,41.900002,43,13350,9525,12048,2871,8990,29862,4032,10677,9202,4684,3285,86072,86.599998,1110,1.1,3264,3.3,8941,9,87016,87.599998,2269,2.3,8345,8.3999996,1005,1,752,0.80000001,70836,71.300003,62627,63,431,0.40000001,1842,1.9,393,0.40000001,1957,2,3227,3.2,359,0.40000001,21618,21.799999,6933,7,91551,2393,1456,,494,96,21877,27.1,44259,54.900002,117,0.1,1668,2.0999999,6537,8.1000004,6220,7.6999998,50600,63.599998,28951,36.400002,51967,33272,10540,2807,801,2190,480,68.82,310,1500,70,86,106,86,191,114.2,3588,0.2,1.1,4.5,4.5,1.8,10.9,8.1999998,3.2,8.1999998,9.1000004,1.6,3.2,12.7,7.3000002,0.80000001,7.3000002,8.1999998,5.5,55042,3362,51681,36000,30246,6.5999999,43004,,26183.508,8.4182339
E14000551,Beckenham,London,87011,41913,48.200001,45098,51.799999,86496,99.400002,515,0.60000002,25.200001,4843,5.5999999,2860,3.3,1939,2.2,5550,6.4000001,1152,1.3,2275,2.5999999,1747,2,4397,5.0999999,4735,5.4000001,17929,20.6,18413,21.200001,5586,6.4000001,7386,8.5,5709,6.5999999,1632,1.9,858,1,41,42,11003,9285,11721,1926,8460,25079,3193,9076,10064,3808,3243,75497,86.800003,1010,1.2,2820,3.2,7684,8.8000002,75431,86.699997,3020,3.5,4364,5,3343,3.8,853,1,58623,67.400002,53989,62,405,0.5,1507,1.7,377,0.40000001,1910,2.2,176,0.2,259,0.30000001,21763,25,6625,7.5999999,80089,2321,1328,,395,63,22616,32,35736,50.599998,154,0.2,1649,2.3,5466,7.6999998,5046,7.0999999,41995,59.900002,28158,40.099998,44797,29732,9468,2360,654,2260,440,67.559998,350,1640,80,87.43,101,69,177,132.99001,3113,0,0.2,1.8,6.5999999,2,1.8,11,2.5999999,8.8000002,3.9000001,1.8,2,8.8000002,11,0,15.4,15.4,6.5999999,22790,2763,20027,33000,31385,-9.3000002,42474,-3.9000001,25119.531,8.0774498
E14000552,Bedford,East,101066,49801,49.299999,51265,50.700001,98678,97.599998,2388,2.4000001,29.799999,6856,6.8000002,3700,3.7,2239,2.2,6103,6,1309,1.3,2790,2.8,2921,2.9000001,7253,7.1999998,7628,7.5,21772,21.5,18344,18.200001,5240,5.1999998,7169,7.0999999,5487,5.4000001,1476,1.5,779,0.80000001,37.799999,36,18075,11400,12011,2845,9566,20334,6628,6351,9438,6191,9303,78122,77.300003,945,0.89999998,8444,8.3999996,13555,13.4,75220,74.400002,4081,4,15594,15.4,5258,5.1999998,913,0.89999998,70955,70.199997,56722,56.099998,354,0.40000001,1971,2,99,0.1,8008,7.9000001,2559,2.5,1242,1.2,23472,23.200001,6639,6.5999999,81760,4761,5905,,3720,658,29016,35.900002,36031,44.599998,149,0.2,2426,3,7684,9.5,5553,6.9000001,42818,54.5,35778,45.5,45420,37125,13342,4032,1147,4170,1200,69.18,1320,3960,230,86.160004,389,273,667,102.07,7817,0,1.1,6.4000001,3.7,5.5,4.5999999,11,5.5,5.5,2.8,1.5,1.5,5.5,8.3000002,7.4000001,11,14.7,3.2,54401,11828,42572,43000,21930,0.60000002,25194,-1.2,14996.173,5.0798225
E14000813,Bedfordshire Mid,East,100121,49934,49.900002,50187,50.099998,98784,98.699997,1337,1.3,2.2,5760,5.8000002,3578,3.5999999,2419,2.4000001,6509,6.5,1396,1.4,2656,2.7,2131,2.0999999,5213,5.1999998,5018,5,20688,20.700001,22311,22.299999,6548,6.5,8916,8.8999996,5139,5.0999999,1272,1.3,567,0.60000002,40,41,13849,10990,13417,3858,10317,24931,3097,9002,10034,6401,4288,92261,92.099998,840,0.80000001,2270,2.3,4750,4.6999998,93711,93.599998,1779,1.8,3172,3.2,1047,1,412,0.40000001,67071,67,64025,63.900002,255,0.30000001,698,0.69999999,200,0.2,915,0.89999998,578,0.60000002,400,0.40000001,26409,26.4,6641,6.5999999,93762,1410,1112,,350,103,21988,27.299999,44600,55.400002,114,0.1,2000,2.5,6852,8.5,4905,6.0999999,52654,66.5,26483,33.5,51373,34539,10814,2651,744,2780,500,69.339996,300,1760,120,85.849998,126,102,225,91.110001,3596,0.30000001,0.89999998,6.8000002,8.1000004,3.4000001,5.4000001,9.5,4.6999998,10.9,4.0999999,0.60000002,1.4,9.5,4.6999998,3.4000001,12.2,8.1000004,4.6999998,36856,4651,32204,44000,28755,13.5,33377,3.4000001,26550.041,8.569437
E14000841,Bedfordshire North East,East,102716,50448,49.099998,52268,50.900002,101943,99.199997,773,0.80000001,1.9,6485,6.3000002,3723,3.5999999,2364,2.3,6487,6.3000002,1391,1.4,2599,2.5,2009,2,4751,4.5999999,5265,5.0999999,21681,21.1,22280,21.700001,6890,6.6999998,9392,9.1000004,5430,5.3000002,1326,1.3,643,0.60000002,40.200001,41,14829,11778,13598,3816,10094,24745,3406,9061,10199,6929,5066,95240,92.699997,671,0.69999999,2369,2.3,4436,4.3000002,96615,94.099998,1956,1.9,2712,2.5999999,1148,1.1,285,0.30000001,67142,65.400002,64394,62.700001,280,0.30000001,558,0.5,135,0.1,659,0.60000002,757,0.69999999,359,0.30000001,28659,27.9,6915,6.6999998,96267,1244,836,,398,79,21930,26.700001,45452,55.299999,154,0.2,2074,2.5,7517,9.1000004,5139,6.1999998,54575,67,26923,33,51002,36055,11942,2952,765,3060,630,68.120003,460,2200,100,86.190002,164,118,285,91.019997,4454,0.5,1.8,9.1000004,9.1000004,3,6.0999999,9.1000004,3.8,6.0999999,3,0.69999999,1.2,10.7,6.0999999,2.0999999,10.7,9.1000004,10.7,32838,4135,28703,47000,27913,2.9000001,32050,1.6,22961.664,7.4483409
E14000949,Bedfordshire South West,East,102031,50277,49.299999,51754,50.700001,101359,99.300003,672,0.69999999,8.1000004,6715,6.5999999,3740,3.7,2302,2.3,6025,5.9000001,1340,1.3,2659,2.5999999,2277,2.2,5769,5.6999998,6461,6.3000002,21143,20.700001,21303,20.9,6396,6.3000002,8495,8.3000002,5444,5.3000002,1316,1.3,646,0.60000002,39.299999,40,17372,13044,14041,3729,10167,19945,3611,7179,10297,7533,6813,92848,91,1217,1.2,2952,2.9000001,5014,4.9000001,94333,92.5,2287,2.2,2765,2.7,2295,2.2,351,0.30000001,65398,64.099998,62466,61.200001,388,0.40000001,833,0.80000001,226,0.2,934,0.89999998,187,0.2,364,0.40000001,29594,29,7039,6.9000001,94459,1576,1287,,548,103,25622,31.299999,40653,49.599998,95,0.1,2469,3,7674,9.3999996,5396,6.5999999,50156,61.700001,31083,38.299999,48292,37203,12145,3419,972,3420,1030,71.650002,450,3050,110,87.279999,120,111,236,97.059998,5801,0,0.80000001,12.9,5.1999998,3.9000001,4.5,11.6,5.8000002,5.8000002,3.2,1.2,3.2,10.3,10.3,2.5999999,9,5.8000002,5.8000002,38731,4407,34324,42000,25302,,30214,2.2,19331.256,6.4043679
E14000553,Bermondsey & Old Southwark,London,126522,63983,50.599998,62539,49.400002,122533,96.800003,3989,3.2,121.4,7439,5.9000001,3562,2.8,2063,1.6,5142,4.0999999,1013,0.80000001,2183,1.7,3674,2.9000001,15078,11.9,19611,15.5,35516,28.1,18799,14.9,3673,2.9000001,4622,3.7,2955,2.3,833,0.69999999,359,0.30000001,33.400002,30,16938,9310,9760,1142,11976,47754,10423,16210,15896,5958,10549,73555,58.099998,2331,1.8,13066,10.3,37570,29.700001,73956,58.5,7255,5.6999998,15332,12.1,25489,20.1,4490,3.5,81259,64.199997,64858,51.299999,1921,1.5,2256,1.8,509,0.40000001,10808,8.5,333,0.30000001,574,0.5,35097,27.700001,10166,8,94363,14296,9597,,3117,443,64063,59.700001,26530,24.700001,1142,1.1,4030,3.8,7846,7.3000002,3692,3.4000001,39087,37.799999,64238,62.200001,68584,39320,12543,4548,1527,5090,1690,69.419998,1090,5080,220,87.32,3378,1613,4991,114.49,13762,0,0.69999999,0.69999999,2.4000001,0.1,1.6,3.8,4.9000001,5.4000001,11.9,3.2,2.2,25.299999,11.9,6.5,5.4000001,8.6000004,5.4000001,185430,30801,154629,44000,31436,-0.40000001,37141,-2.3,9864.5205,3.4827383
E14000554,Berwick-Upon-Tweed,North East,75718,37382,49.400002,38336,50.599998,73479,97,2239,3,0.30000001,3476,4.5999999,2107,2.8,1449,1.9,3995,5.3000002,825,1.1,1687,2.2,1486,2,3665,4.8000002,3716,4.9000001,12655,16.700001,17567,23.200001,6331,8.3999996,9169,12.1,5497,7.3000002,1367,1.8,726,1,44.400002,47,15354,8569,10599,2923,7205,16547,2669,4329,6247,5975,5948,73315,96.800003,177,0.2,1039,1.4,1187,1.6,74698,98.699997,373,0.5,446,0.60000002,141,0.2,60,0.1,54094,71.400002,53332,70.400002,178,0.2,27,0,30,0,207,0.30000001,69,0.1,251,0.30000001,16372,21.6,5252,6.9000001,72781,315,335,,193,35,16720,26.200001,34318,53.700001,133,0.2,1573,2.5,5720,9,5402,8.5,40240,65.300003,21430,34.700001,32672,26873,11694,3460,1019,3320,620,68.279999,590,2310,140,85.830002,214,119,334,67.809998,4829,0.2,1.7,6.3000002,6.3000002,3.4000001,2.9000001,12.6,2.0999999,18.9,1.7,0.60000002,1.3,5.1999998,2.5,1.7,9.3999996,14.7,9.3999996,23813,3196,20617,20000,19814,-5.9000001,24558,0.1,17074.084,5.6309419
E14000555,Bethnal Green & Bow,London,125351,64060,51.099998,61291,48.900002,121981,97.300003,3370,2.7,136.8,8251,6.5999999,4492,3.5999999,2795,2.2,6434,5.0999999,1286,1,2394,1.9,4173,3.3,16944,13.5,20340,16.200001,32457,25.9,14364,11.5,2900,2.3,4330,3.5,3137,2.5,734,0.60000002,320,0.30000001,31.299999,28,21265,9198,8926,846,11338,40425,10095,12409,13883,4303,11954,74345,59.299999,1566,1.2,10516,8.3999996,38924,31.1,58843,46.900002,5222,4.1999998,50166,40,8306,6.5999999,2814,2.2,79598,63.5,31321,25,1078,0.89999998,1166,0.89999998,815,0.69999999,44409,35.400002,386,0.30000001,423,0.30000001,26518,21.200001,19235,15.3,80546,17162,12594,,7906,2058,59910,58.700001,28920,28.299999,560,0.5,3073,3,5513,5.4000001,4117,4,37396,37.900002,61340,62.099998,62384,40899,13812,6060,2196,5100,1850,72.610001,1860,5950,230,88.260002,554,443,1000,134.64999,16908,0,0.1,2.0999999,2.0999999,0.5,2.7,5.9000001,2.0999999,7.0999999,7.0999999,10.7,2.4000001,11.8,7.0999999,3,13,17.799999,4.0999999,84445,22365,62080,39000,30160,6.1999998,33829,7.8000002,5818.4507,2.2736094
E14000556,Beverley & Holderness,Yorkshire and The Humber,99748,48732,48.900002,51016,51.099998,98198,98.400002,1550,1.6,1.3,4729,4.6999998,2984,3,2063,2.0999999,5597,5.5999999,1256,1.3,2583,2.5999999,2204,2.2,4610,4.5999999,4315,4.3000002,17720,17.799999,22258,22.299999,8500,8.5,11527,11.6,6948,7,1618,1.6,836,0.80000001,43.599998,46,18706,10568,13378,4241,10111,22720,3395,6938,9280,7235,6087,96594,96.800003,201,0.2,1269,1.3,1684,1.7,98250,98.5,582,0.60000002,692,0.69999999,124,0.1,100,0.1,68091,68.300003,67133,67.300003,221,0.2,131,0.1,70,0.1,234,0.2,30,0,272,0.30000001,24151,24.200001,7506,7.5,96009,525,299,,119,25,21269,25.6,45642,54.900002,216,0.30000001,1894,2.3,7663,9.1999998,6435,7.6999998,53904,66.099998,27679,33.900002,45558,34704,14078,4175,1233,4380,660,74.080002,620,2960,120,86.449997,229,161,393,71.199997,4959,0,1.5,11.8,4.4000001,1.8,2.7,8.8000002,2.9000001,7.4000001,0.69999999,1,1,5.1999998,3.7,20.6,10.3,11.8,3.7,33923,10757,23166,36000,24819,15.8,29973,7.0999999,20282.027,6.7187614
E14000557,Bexhill & Battle,South East,100727,47950,47.599998,52777,52.400002,98241,97.5,2486,2.5,1.9,4638,4.5999999,2972,3,1973,2,5940,5.9000001,1114,1.1,2529,2.5,1973,2,4093,4.0999999,3852,3.8,15353,15.2,20794,20.6,8394,8.3000002,12933,12.8,9338,9.3000002,2945,2.9000001,1886,1.9,46.200001,48,19642,11740,14236,3195,9794,21779,3704,6333,8856,6475,5403,94448,93.800003,613,0.60000002,1755,1.7,3911,3.9000001,97891,97.199997,1098,1.1,1226,1.2,316,0.30000001,196,0.2,66840,66.400002,65060,64.599998,322,0.30000001,207,0.2,190,0.2,472,0.5,13,0,576,0.60000002,25834,25.6,8053,8,96340,948,549,,157,35,20715,24.6,43873,52.200001,229,0.30000001,2124,2.5,8600,10.2,8549,10.2,51360,62.799999,30460,37.200001,42819,36191,15792,4620,1305,4120,720,68.120003,400,3100,190,86.610001,290,171,458,95.239998,5428,0.40000001,0.40000001,4.4000001,6.1999998,2.5,3.2,10.6,2.8,10.6,2.5,7.0999999,2.0999999,6.1999998,4.4000001,2.0999999,12.4,15.9,5.3000002,28272,3203,25069,29000,19789,,26588,,18890.402,6.2442608
E14000558,Bexleyheath & Crayford,London,87848,42372,48.200001,45476,51.799999,87524,99.599998,324,0.40000001,40.599998,5718,6.5,3345,3.8,2127,2.4000001,5789,6.5999999,1281,1.5,2493,2.8,2131,2.4000001,5475,6.1999998,5184,5.9000001,18064,20.6,17257,19.6,4972,5.6999998,7102,8.1000004,5031,5.6999998,1271,1.4,608,0.69999999,38.799999,39,16596,12252,12399,2816,7837,14157,3531,4655,9314,6052,5677,77267,88,805,0.89999998,1873,2.0999999,7903,9,73893,84.099998,1850,2.0999999,5442,6.1999998,6044,6.9000001,619,0.69999999,59509,67.699997,53984,61.5,487,0.60000002,1389,1.6,70,0.1,1888,2.0999999,1424,1.6,267,0.30000001,22129,25.200001,6210,7.0999999,80149,2027,1487,,637,103,23352,33.599998,33275,47.799999,117,0.2,1957,2.8,5847,8.3999996,5040,7.1999998,39917,57.599998,29349,42.400002,41269,30922,11366,3317,974,3650,1000,75.910004,590,2580,130,87.099998,250,164,417,125.87,5326,0,4.4000001,5.3000002,7.0999999,2.8,5.3000002,16,6.1999998,6.1999998,2.8,1.4,0.89999998,3.2,8,6.1999998,10.7,8.8999996,4.4000001,28134,4731,23403,36000,,,31897,4.6999998,18681.889,6.1568389
E14000559,Birkenhead,North West,88818,42844,48.200001,45974,51.799999,87632,98.699997,1186,1.3,35.299999,6049,6.8000002,3177,3.5999999,1989,2.2,5405,6.0999999,1149,1.3,2456,2.8,2255,2.5,5828,6.5999999,5856,6.5999999,17661,19.9,17752,20,5300,6,7557,8.5,4602,5.1999998,1119,1.3,663,0.69999999,38.799999,39,19734,10395,12567,2841,8537,14163,2812,4004,8434,6077,12088,84682,95.300003,580,0.69999999,1186,1.3,2370,2.7,85108,95.800003,1079,1.2,2272,2.5999999,213,0.2,146,0.2,62433,70.300003,60633,68.300003,295,0.30000001,200,0.2,72,0.1,898,1,120,0.1,215,0.2,20446,23,5939,6.6999998,83098,817,667,,468,98,29117,41,25985,36.599998,123,0.2,2250,3.2,8196,11.5,5378,7.5999999,33340,47.700001,36526,52.299999,39642,27802,13387,6183,1804,7940,2110,73.080002,740,7620,240,87.260002,1371,722,2094,88.25,12308,0.1,1.7,8.3999996,3.5,1.7,2.5,12.6,4.1999998,4.1999998,2.5,1.7,2.5,5.5999999,8.3999996,11.2,9.8000002,16.799999,4.1999998,35609,7895,27714,28000,21236,2.2,23082,3.7,8146.603,3.0794005
E14000560,Birmingham Edgbaston,West Midlands,96568,46987,48.700001,49581,51.299999,90760,94,5808,6,34.700001,6125,6.3000002,3255,3.4000001,1928,2,5310,5.5,1067,1.1,2187,2.3,5769,6,8840,9.1999998,8117,8.3999996,20034,20.700001,15754,16.299999,4852,5,6839,7.0999999,4477,4.5999999,1331,1.4,683,0.69999999,36.599998,33,17246,8315,9521,1450,12510,25585,4256,8234,9590,4722,8040,77514,80.300003,1352,1.4,3027,3.0999999,14675,15.2,66314,68.699997,5015,5.1999998,15799,16.4,7424,7.6999998,2016,2.0999999,65967,68.300003,50605,52.400002,599,0.60000002,2882,3,517,0.5,6765,7,4152,4.3000002,447,0.5,23893,24.700001,6708,6.9000001,83026,4334,3618,,1498,294,36799,46.700001,28875,36.599998,245,0.30000001,2167,2.7,6054,7.6999998,4743,6,35357,48.299999,37826,51.700001,46820,31594,12429,4318,1407,4090,1590,72.120003,1820,4440,210,86.449997,618,312,933,94.019997,9998,0,0.30000001,3.2,3.7,0.40000001,2.7,4.3000002,1.5,6.4000001,2.0999999,7.4000001,1.3,5.3000002,4.8000002,6.4000001,25.5,19.1,4.8000002,47054,11644,35409,27000,21413,,25156,-8.6000004,10658.58,3.7610865
E14000561,Birmingham Erdington,West Midlands,97778,47284,48.400002,50494,51.599998,96746,98.900002,1032,1.1,44.5,7423,7.5999999,3985,4.0999999,2371,2.4000001,6533,6.6999998,1371,1.4,2748,2.8,2755,2.8,6757,6.9000001,7317,7.5,20281,20.700001,17919,18.299999,4492,4.5999999,6910,7.0999999,4970,5.0999999,1290,1.3,656,0.69999999,36.700001,35,25604,11031,11549,1880,8674,12809,4548,3921,8751,6787,11893,83087,85,2115,2.2,3121,3.2,9455,9.6999998,71458,73.099998,5454,5.5999999,10166,10.4,9962,10.2,738,0.80000001,66662,68.199997,56252,57.5,364,0.40000001,957,1,95,0.1,7599,7.8000002,1003,1,392,0.40000001,24320,24.9,6796,7,85809,2761,2895,,1478,320,33332,43.799999,26849,35.299999,146,0.2,2662,3.5,7367,9.6999998,5739,7.5,34896,46.5,40171,53.5,41609,32965,15013,6188,2003,6210,2400,69.809998,2420,6450,370,86.93,792,455,1245,98.699997,13381,0.1,0.89999998,17.200001,7.1999998,4.3000002,2.5999999,11.4,10,3.5999999,2,0.89999998,0.69999999,5.6999998,7.1999998,2.5999999,8.6000004,12.9,2.3,34944,5516,29428,29000,19765,,22214,4.6999998,4294.6025,1.8127209
E14000562,Birmingham Hall Green,West Midlands,115904,58404,50.400002,57500,49.599998,115116,99.300003,788,0.69999999,59.400002,9727,8.3999996,5542,4.8000002,3629,3.0999999,8916,7.6999998,1720,1.5,3499,3,3310,2.9000001,8821,7.5999999,10173,8.8000002,25328,21.9,18076,15.6,4432,3.8,6496,5.5999999,4686,4,1013,0.89999998,536,0.5,33.599998,31,23861,11242,10717,1232,9320,23289,6709,6954,8320,4938,11035,79053,68.199997,1957,1.7,2618,2.3,32276,27.799999,41178,35.5,4453,3.8,57382,49.5,7059,6.0999999,5832,5,94186,81.300003,30855,26.6,423,0.40000001,3996,3.4000001,333,0.30000001,53990,46.599998,4165,3.5999999,424,0.40000001,14682,12.7,7036,6.0999999,82297,8967,9229,,7511,2065,32672,37.799999,40611,47,174,0.2,2839,3.3,5063,5.9000001,5011,5.8000002,43011,50.299999,42575,49.700001,52434,39451,15955,5952,2112,5440,1820,71.25,2040,5540,300,86.330002,1115,560,1674,99.5,10244,0,0.40000001,10.8,3.2,1.6,3.2,9,2.5,12.6,2.2,2.5,1.1,6.3000002,5.4000001,2.5,16.200001,14.4,4.5,27851,5535,22315,27000,,,27719,8.3000002,7135.3789,2.7041368
E14000563,Birmingham Hodge Hill,West Midlands,121678,59473,48.900002,62205,51.099998,121143,99.599998,535,0.40000001,59,12089,9.8999996,7177,5.9000001,4588,3.8,11105,9.1000004,2061,1.7,4092,3.4000001,3736,3.0999999,8938,7.3000002,9427,7.6999998,25420,20.9,16292,13.4,3992,3.3,6189,5.0999999,4700,3.9000001,1257,1,615,0.5,31.6,28,33209,13181,11541,1359,8159,10214,6995,2398,6950,5964,15874,86631,71.199997,1218,1,2984,2.5,30845,25.299999,43397,35.700001,5050,4.1999998,60626,49.799999,10211,8.3999996,2394,2,100833,82.900002,35733,29.4,214,0.2,504,0.40000001,74,0.1,63417,52.099998,680,0.60000002,211,0.2,13616,11.2,7229,5.9000001,85400,9135,9477,,8048,2386,30555,36.099998,39223,46.299999,70,0.1,3423,4,5578,6.5999999,5809,6.9000001,41553,49.400002,42573,50.599998,52925,41642,17729,6979,2403,6390,2820,70.980003,2890,6170,340,86.879997,1016,595,1610,91.760002,13218,0.2,0.5,9,3.5999999,1.8,3.2,10,5,2.8,0.89999998,0.80000001,0.69999999,1.4,6,2,18,32.099998,1.8,24951,11415,13536,21000,17967,1.1,19945,0.30000001,2717.1768,1.3268836
